% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
15.7442	1	2	2	2.2637e-13	477.23	0
15.7442	1	3	3	5.24397e-14	110.553	0
15.7452	1	1	1	1.04653e-13	220.628	0
15.7452	1	2	2	2.26363e-13	477.215	0
15.7452	1	3	3	5.24362e-14	110.545	0
15.7462	1	1	1	1.04645e-13	220.61	0
15.7462	1	2	2	2.26356e-13	477.2	0
15.7462	1	3	3	5.24327e-14	110.538	0
15.7472	1	1	1	1.04636e-13	220.593	0
15.7472	1	2	2	2.26348e-13	477.184	0
15.7472	1	3	3	5.24292e-14	110.53	0
15.7482	1	1	1	1.04628e-13	220.575	0
15.7482	1	2	2	2.26341e-13	477.169	0
15.7482	1	3	3	5.24257e-14	110.523	0
15.7492	1	1	1	1.0462e-13	220.558	0
15.7492	1	2	2	2.26334e-13	477.153	0
15.7492	1	3	3	5.24221e-14	110.516	0
15.7502	1	1	1	1.04611e-13	220.54	0
15.7502	1	2	2	2.26326e-13	477.138	0
15.7502	1	3	3	5.24186e-14	110.508	0
15.7512	1	1	1	1.04603e-13	220.523	0
15.7512	1	2	2	2.26319e-13	477.122	0
15.7512	1	3	3	5.24151e-14	110.501	0
15.7522	1	1	1	1.04595e-13	220.505	0
15.7522	1	2	2	2.26312e-13	477.107	0
15.7522	1	3	3	5.24116e-14	110.493	0
15.7532	1	1	1	1.04586e-13	220.488	0
15.7532	1	2	2	2.26304e-13	477.092	0
15.7532	1	3	3	5.24081e-14	110.486	0
15.7542	1	1	1	1.04578e-13	220.47	0
15.7542	1	2	2	2.26297e-13	477.076	0
15.7542	1	3	3	5.24046e-14	110.479	0
15.7552	1	1	1	1.0457e-13	220.452	0
15.7552	1	2	2	2.2629e-13	477.061	0
15.7552	1	3	3	5.24011e-14	110.471	0
15.7562	1	1	1	1.04561e-13	220.435	0
15.7562	1	2	2	2.26282e-13	477.045	0
15.7562	1	3	3	5.23976e-14	110.464	0
15.7572	1	1	1	1.04553e-13	220.417	0
15.7572	1	2	2	2.26275e-13	477.03	0
15.7572	1	3	3	5.23941e-14	110.456	0
15.7582	1	1	1	1.04545e-13	220.4	0
15.7582	1	2	2	2.26268e-13	477.014	0
15.7582	1	3	3	5.23906e-14	110.449	0
15.7592	1	1	1	1.04537e-13	220.382	0
15.7592	1	2	2	2.2626e-13	476.999	0
15.7592	1	3	3	5.23871e-14	110.442	0
15.7602	1	1	1	1.04528e-13	220.365	0
15.7602	1	2	2	2.26253e-13	476.984	0
15.7602	1	3	3	5.23835e-14	110.434	0
15.7612	1	1	1	1.0452e-13	220.347	0
15.7612	1	2	2	2.26246e-13	476.968	0
15.7612	1	3	3	5.238e-14	110.427	0
15.7622	1	1	1	1.04512e-13	220.33	0
15.7622	1	2	2	2.26239e-13	476.953	0
15.7622	1	3	3	5.23765e-14	110.419	0
15.7632	1	1	1	1.04503e-13	220.312	0
15.7632	1	2	2	2.26231e-13	476.937	0
15.7632	1	3	3	5.2373e-14	110.412	0
15.7642	1	1	1	1.04495e-13	220.295	0
15.7642	1	2	2	2.26224e-13	476.922	0
15.7642	1	3	3	5.23695e-14	110.405	0
15.7652	1	1	1	1.04487e-13	220.277	0
15.7652	1	2	2	2.26217e-13	476.906	0
15.7652	1	3	3	5.2366e-14	110.397	0
15.7662	1	1	1	1.04478e-13	220.26	0
15.7662	1	2	2	2.26209e-13	476.891	0
15.7662	1	3	3	5.23625e-14	110.39	0
15.7672	1	1	1	1.0447e-13	220.242	0
15.7672	1	2	2	2.26202e-13	476.875	0
15.7672	1	3	3	5.2359e-14	110.382	0
15.7682	1	1	1	1.04462e-13	220.225	0
15.7682	1	2	2	2.26195e-13	476.86	0
15.7682	1	3	3	5.23555e-14	110.375	0
15.7692	1	1	1	1.04454e-13	220.207	0
15.7692	1	2	2	2.26187e-13	476.844	0
15.7692	1	3	3	5.2352e-14	110.368	0
15.7702	1	1	1	1.04445e-13	220.19	0
15.7702	1	2	2	2.2618e-13	476.829	0
15.7702	1	3	3	5.23485e-14	110.36	0
15.7712	1	1	1	1.04437e-13	220.172	0
15.7712	1	2	2	2.26173e-13	476.814	0
15.7712	1	3	3	5.2345e-14	110.353	0
15.7722	1	1	1	1.04429e-13	220.155	0
15.7722	1	2	2	2.26165e-13	476.798	0
15.7722	1	3	3	5.23415e-14	110.345	0
15.7732	1	1	1	1.0442e-13	220.137	0
15.7732	1	2	2	2.26158e-13	476.783	0
15.7732	1	3	3	5.23379e-14	110.338	0
15.7742	1	1	1	1.04412e-13	220.12	0
15.7742	1	2	2	2.26151e-13	476.767	0
15.7742	1	3	3	5.23344e-14	110.331	0
15.7752	1	1	1	1.04404e-13	220.102	0
15.7752	1	2	2	2.26143e-13	476.752	0
15.7752	1	3	3	5.23309e-14	110.323	0
15.7762	1	1	1	1.04395e-13	220.085	0
15.7762	1	2	2	2.26136e-13	476.736	0
15.7762	1	3	3	5.23274e-14	110.316	0
15.7772	1	1	1	1.04387e-13	220.067	0
15.7772	1	2	2	2.26129e-13	476.721	0
15.7772	1	3	3	5.23239e-14	110.309	0
15.7782	1	1	1	1.04379e-13	220.05	0
15.7782	1	2	2	2.26121e-13	476.705	0
15.7782	1	3	3	5.23204e-14	110.301	0
15.7792	1	1	1	1.04371e-13	220.032	0
15.7792	1	2	2	2.26114e-13	476.69	0
15.7792	1	3	3	5.23169e-14	110.294	0
15.7802	1	1	1	1.04362e-13	220.015	0
15.7802	1	2	2	2.26106e-13	476.674	0
15.7802	1	3	3	5.23134e-14	110.286	0
15.7812	1	1	1	1.04354e-13	219.998	0
15.7812	1	2	2	2.26099e-13	476.659	0
15.7812	1	3	3	5.23099e-14	110.279	0
15.7822	1	1	1	1.04346e-13	219.98	0
15.7822	1	2	2	2.26092e-13	476.643	0
15.7822	1	3	3	5.23064e-14	110.272	0
15.7832	1	1	1	1.04337e-13	219.963	0
15.7832	1	2	2	2.26084e-13	476.628	0
15.7832	1	3	3	5.23029e-14	110.264	0
15.7842	1	1	1	1.04329e-13	219.945	0
15.7842	1	2	2	2.26077e-13	476.612	0
15.7842	1	3	3	5.22994e-14	110.257	0
15.7852	1	1	1	1.04321e-13	219.928	0
15.7852	1	2	2	2.2607e-13	476.597	0
15.7852	1	3	3	5.22959e-14	110.249	0
15.7862	1	1	1	1.04313e-13	219.91	0
15.7862	1	2	2	2.26062e-13	476.581	0
15.7862	1	3	3	5.22924e-14	110.242	0
15.7872	1	1	1	1.04304e-13	219.893	0
15.7872	1	2	2	2.26055e-13	476.566	0
15.7872	1	3	3	5.22889e-14	110.235	0
15.7882	1	1	1	1.04296e-13	219.875	0
15.7882	1	2	2	2.26048e-13	476.551	0
15.7882	1	3	3	5.22854e-14	110.227	0
15.7892	1	1	1	1.04288e-13	219.858	0
15.7892	1	2	2	2.2604e-13	476.535	0
15.7892	1	3	3	5.22819e-14	110.22	0
15.7902	1	1	1	1.04279e-13	219.84	0
15.7902	1	2	2	2.26033e-13	476.52	0
15.7902	1	3	3	5.22784e-14	110.212	0
15.7912	1	1	1	1.04271e-13	219.823	0
15.7912	1	2	2	2.26026e-13	476.504	0
15.7912	1	3	3	5.22749e-14	110.205	0
15.7922	1	1	1	1.04263e-13	219.805	0
15.7922	1	2	2	2.26018e-13	476.489	0
15.7922	1	3	3	5.22714e-14	110.198	0
15.7932	1	1	1	1.04255e-13	219.788	0
15.7932	1	2	2	2.26011e-13	476.473	0
15.7932	1	3	3	5.22678e-14	110.19	0
15.7942	1	1	1	1.04246e-13	219.771	0
15.7942	1	2	2	2.26004e-13	476.458	0
15.7942	1	3	3	5.22643e-14	110.183	0
15.7952	1	1	1	1.04238e-13	219.753	0
15.7952	1	2	2	2.25996e-13	476.442	0
15.7952	1	3	3	5.22608e-14	110.176	0
15.7962	1	1	1	1.0423e-13	219.736	0
15.7962	1	2	2	2.25989e-13	476.427	0
15.7962	1	3	3	5.22573e-14	110.168	0
15.7972	1	1	1	1.04222e-13	219.718	0
15.7972	1	2	2	2.25982e-13	476.411	0
15.7972	1	3	3	5.22538e-14	110.161	0
15.7982	1	1	1	1.04213e-13	219.701	0
15.7982	1	2	2	2.25974e-13	476.396	0
15.7982	1	3	3	5.22503e-14	110.153	0
15.7992	1	1	1	1.04205e-13	219.683	0
15.7992	1	2	2	2.25967e-13	476.38	0
15.7992	1	3	3	5.22468e-14	110.146	0
15.8002	1	1	1	1.04197e-13	219.666	0
15.8002	1	2	2	2.2596e-13	476.365	0
15.8002	1	3	3	5.22433e-14	110.139	0
15.8012	1	1	1	1.04188e-13	219.649	0
15.8012	1	2	2	2.25952e-13	476.349	0
15.8012	1	3	3	5.22398e-14	110.131	0
15.8022	1	1	1	1.0418e-13	219.631	0
15.8022	1	2	2	2.25945e-13	476.334	0
15.8022	1	3	3	5.22363e-14	110.124	0
15.8032	1	1	1	1.04172e-13	219.614	0
15.8032	1	2	2	2.25937e-13	476.318	0
15.8032	1	3	3	5.22328e-14	110.116	0
15.8042	1	1	1	1.04164e-13	219.596	0
15.8042	1	2	2	2.2593e-13	476.303	0
15.8042	1	3	3	5.22293e-14	110.109	0
15.8052	1	1	1	1.04155e-13	219.579	0
15.8052	1	2	2	2.25923e-13	476.287	0
15.8052	1	3	3	5.22258e-14	110.102	0
15.8062	1	1	1	1.04147e-13	219.561	0
15.8062	1	2	2	2.25915e-13	476.272	0
15.8062	1	3	3	5.22223e-14	110.094	0
15.8072	1	1	1	1.04139e-13	219.544	0
15.8072	1	2	2	2.25908e-13	476.256	0
15.8072	1	3	3	5.22188e-14	110.087	0
15.8082	1	1	1	1.04131e-13	219.527	0
15.8082	1	2	2	2.25901e-13	476.24	0
15.8082	1	3	3	5.22153e-14	110.08	0
15.8092	1	1	1	1.04122e-13	219.509	0
15.8092	1	2	2	2.25893e-13	476.225	0
15.8092	1	3	3	5.22118e-14	110.072	0
15.8102	1	1	1	1.04114e-13	219.492	0
15.8102	1	2	2	2.25886e-13	476.209	0
15.8102	1	3	3	5.22083e-14	110.065	0
15.8112	1	1	1	1.04106e-13	219.474	0
15.8112	1	2	2	2.25879e-13	476.194	0
15.8112	1	3	3	5.22048e-14	110.057	0
15.8122	1	1	1	1.04098e-13	219.457	0
15.8122	1	2	2	2.25871e-13	476.178	0
15.8122	1	3	3	5.22013e-14	110.05	0
15.8132	1	1	1	1.04089e-13	219.44	0
15.8132	1	2	2	2.25864e-13	476.163	0
15.8132	1	3	3	5.21978e-14	110.043	0
15.8142	1	1	1	1.04081e-13	219.422	0
15.8142	1	2	2	2.25857e-13	476.147	0
15.8142	1	3	3	5.21943e-14	110.035	0
15.8152	1	1	1	1.04073e-13	219.405	0
15.8152	1	2	2	2.25849e-13	476.132	0
15.8152	1	3	3	5.21908e-14	110.028	0
15.8162	1	1	1	1.04065e-13	219.387	0
15.8162	1	2	2	2.25842e-13	476.116	0
15.8162	1	3	3	5.21873e-14	110.021	0
15.8172	1	1	1	1.04056e-13	219.37	0
15.8172	1	2	2	2.25834e-13	476.101	0
15.8172	1	3	3	5.21838e-14	110.013	0
15.8182	1	1	1	1.04048e-13	219.353	0
15.8182	1	2	2	2.25827e-13	476.085	0
15.8182	1	3	3	5.21803e-14	110.006	0
15.8192	1	1	1	1.0404e-13	219.335	0
15.8192	1	2	2	2.2582e-13	476.07	0
15.8192	1	3	3	5.21768e-14	109.998	0
15.8202	1	1	1	1.04032e-13	219.318	0
15.8202	1	2	2	2.25812e-13	476.054	0
15.8202	1	3	3	5.21733e-14	109.991	0
15.8212	1	1	1	1.04023e-13	219.3	0
15.8212	1	2	2	2.25805e-13	476.039	0
15.8212	1	3	3	5.21698e-14	109.984	0
15.8222	1	1	1	1.04015e-13	219.283	0
15.8222	1	2	2	2.25798e-13	476.023	0
15.8222	1	3	3	5.21663e-14	109.976	0
15.8232	1	1	1	1.04007e-13	219.266	0
15.8232	1	2	2	2.2579e-13	476.008	0
15.8232	1	3	3	5.21628e-14	109.969	0
15.8242	1	1	1	1.03999e-13	219.248	0
15.8242	1	2	2	2.25783e-13	475.992	0
15.8242	1	3	3	5.21593e-14	109.961	0
15.8252	1	1	1	1.0399e-13	219.231	0
15.8252	1	2	2	2.25775e-13	475.976	0
15.8252	1	3	3	5.21558e-14	109.954	0
15.8262	1	1	1	1.03982e-13	219.213	0
15.8262	1	2	2	2.25768e-13	475.961	0
15.8262	1	3	3	5.21523e-14	109.947	0
15.8272	1	1	1	1.03974e-13	219.196	0
15.8272	1	2	2	2.25761e-13	475.945	0
15.8272	1	3	3	5.21488e-14	109.939	0
15.8282	1	1	1	1.03966e-13	219.179	0
15.8282	1	2	2	2.25753e-13	475.93	0
15.8282	1	3	3	5.21453e-14	109.932	0
15.8292	1	1	1	1.03957e-13	219.161	0
15.8292	1	2	2	2.25746e-13	475.914	0
15.8292	1	3	3	5.21418e-14	109.925	0
15.8302	1	1	1	1.03949e-13	219.144	0
15.8302	1	2	2	2.25739e-13	475.899	0
15.8302	1	3	3	5.21383e-14	109.917	0
15.8312	1	1	1	1.03941e-13	219.127	0
15.8312	1	2	2	2.25731e-13	475.883	0
15.8312	1	3	3	5.21348e-14	109.91	0
15.8322	1	1	1	1.03933e-13	219.109	0
15.8322	1	2	2	2.25724e-13	475.868	0
15.8322	1	3	3	5.21313e-14	109.902	0
15.8332	1	1	1	1.03924e-13	219.092	0
15.8332	1	2	2	2.25716e-13	475.852	0
15.8332	1	3	3	5.21278e-14	109.895	0
15.8342	1	1	1	1.03916e-13	219.074	0
15.8342	1	2	2	2.25709e-13	475.837	0
15.8342	1	3	3	5.21243e-14	109.888	0
15.8352	1	1	1	1.03908e-13	219.057	0
15.8352	1	2	2	2.25702e-13	475.821	0
15.8352	1	3	3	5.21208e-14	109.88	0
15.8362	1	1	1	1.039e-13	219.04	0
15.8362	1	2	2	2.25694e-13	475.805	0
15.8362	1	3	3	5.21173e-14	109.873	0
15.8372	1	1	1	1.03891e-13	219.022	0
15.8372	1	2	2	2.25687e-13	475.79	0
15.8372	1	3	3	5.21138e-14	109.866	0
15.8382	1	1	1	1.03883e-13	219.005	0
15.8382	1	2	2	2.2568e-13	475.774	0
15.8382	1	3	3	5.21103e-14	109.858	0
15.8392	1	1	1	1.03875e-13	218.988	0
15.8392	1	2	2	2.25672e-13	475.759	0
15.8392	1	3	3	5.21068e-14	109.851	0
15.8402	1	1	1	1.03867e-13	218.97	0
15.8402	1	2	2	2.25665e-13	475.743	0
15.8402	1	3	3	5.21033e-14	109.843	0
15.8412	1	1	1	1.03859e-13	218.953	0
15.8412	1	2	2	2.25657e-13	475.728	0
15.8412	1	3	3	5.20998e-14	109.836	0
15.8422	1	1	1	1.0385e-13	218.936	0
15.8422	1	2	2	2.2565e-13	475.712	0
15.8422	1	3	3	5.20964e-14	109.829	0
15.8432	1	1	1	1.03842e-13	218.918	0
15.8432	1	2	2	2.25643e-13	475.697	0
15.8432	1	3	3	5.20929e-14	109.821	0
15.8442	1	1	1	1.03834e-13	218.901	0
15.8442	1	2	2	2.25635e-13	475.681	0
15.8442	1	3	3	5.20894e-14	109.814	0
15.8452	1	1	1	1.03826e-13	218.884	0
15.8452	1	2	2	2.25628e-13	475.665	0
15.8452	1	3	3	5.20859e-14	109.807	0
15.8462	1	1	1	1.03817e-13	218.866	0
15.8462	1	2	2	2.25621e-13	475.65	0
15.8462	1	3	3	5.20824e-14	109.799	0
15.8472	1	1	1	1.03809e-13	218.849	0
15.8472	1	2	2	2.25613e-13	475.634	0
15.8472	1	3	3	5.20789e-14	109.792	0
15.8482	1	1	1	1.03801e-13	218.832	0
15.8482	1	2	2	2.25606e-13	475.619	0
15.8482	1	3	3	5.20754e-14	109.785	0
15.8492	1	1	1	1.03793e-13	218.814	0
15.8492	1	2	2	2.25598e-13	475.603	0
15.8492	1	3	3	5.20719e-14	109.777	0
15.8502	1	1	1	1.03784e-13	218.797	0
15.8502	1	2	2	2.25591e-13	475.587	0
15.8502	1	3	3	5.20684e-14	109.77	0
15.8512	1	1	1	1.03776e-13	218.78	0
15.8512	1	2	2	2.25584e-13	475.572	0
15.8512	1	3	3	5.20649e-14	109.762	0
15.8522	1	1	1	1.03768e-13	218.762	0
15.8522	1	2	2	2.25576e-13	475.556	0
15.8522	1	3	3	5.20614e-14	109.755	0
15.8532	1	1	1	1.0376e-13	218.745	0
15.8532	1	2	2	2.25569e-13	475.541	0
15.8532	1	3	3	5.20579e-14	109.748	0
15.8542	1	1	1	1.03752e-13	218.728	0
15.8542	1	2	2	2.25561e-13	475.525	0
15.8542	1	3	3	5.20544e-14	109.74	0
15.8552	1	1	1	1.03743e-13	218.71	0
15.8552	1	2	2	2.25554e-13	475.51	0
15.8552	1	3	3	5.20509e-14	109.733	0
15.8562	1	1	1	1.03735e-13	218.693	0
15.8562	1	2	2	2.25547e-13	475.494	0
15.8562	1	3	3	5.20474e-14	109.726	0
15.8572	1	1	1	1.03727e-13	218.676	0
15.8572	1	2	2	2.25539e-13	475.478	0
15.8572	1	3	3	5.20439e-14	109.718	0
15.8582	1	1	1	1.03719e-13	218.658	0
15.8582	1	2	2	2.25532e-13	475.463	0
15.8582	1	3	3	5.20404e-14	109.711	0
15.8592	1	1	1	1.03711e-13	218.641	0
15.8592	1	2	2	2.25524e-13	475.447	0
15.8592	1	3	3	5.20369e-14	109.703	0
15.8602	1	1	1	1.03702e-13	218.624	0
15.8602	1	2	2	2.25517e-13	475.432	0
15.8602	1	3	3	5.20334e-14	109.696	0
15.8612	1	1	1	1.03694e-13	218.606	0
15.8612	1	2	2	2.2551e-13	475.416	0
15.8612	1	3	3	5.203e-14	109.689	0
15.8622	1	1	1	1.03686e-13	218.589	0
15.8622	1	2	2	2.25502e-13	475.4	0
15.8622	1	3	3	5.20265e-14	109.681	0
15.8632	1	1	1	1.03678e-13	218.572	0
15.8632	1	2	2	2.25495e-13	475.385	0
15.8632	1	3	3	5.2023e-14	109.674	0
15.8642	1	1	1	1.03669e-13	218.554	0
15.8642	1	2	2	2.25487e-13	475.369	0
15.8642	1	3	3	5.20195e-14	109.667	0
15.8652	1	1	1	1.03661e-13	218.537	0
15.8652	1	2	2	2.2548e-13	475.354	0
15.8652	1	3	3	5.2016e-14	109.659	0
15.8662	1	1	1	1.03653e-13	218.52	0
15.8662	1	2	2	2.25473e-13	475.338	0
15.8662	1	3	3	5.20125e-14	109.652	0
15.8672	1	1	1	1.03645e-13	218.503	0
15.8672	1	2	2	2.25465e-13	475.322	0
15.8672	1	3	3	5.2009e-14	109.645	0
15.8682	1	1	1	1.03637e-13	218.485	0
15.8682	1	2	2	2.25458e-13	475.307	0
15.8682	1	3	3	5.20055e-14	109.637	0
15.8692	1	1	1	1.03628e-13	218.468	0
15.8692	1	2	2	2.2545e-13	475.291	0
15.8692	1	3	3	5.2002e-14	109.63	0
15.8702	1	1	1	1.0362e-13	218.451	0
15.8702	1	2	2	2.25443e-13	475.276	0
15.8702	1	3	3	5.19985e-14	109.622	0
15.8712	1	1	1	1.03612e-13	218.433	0
15.8712	1	2	2	2.25436e-13	475.26	0
15.8712	1	3	3	5.1995e-14	109.615	0
15.8722	1	1	1	1.03604e-13	218.416	0
15.8722	1	2	2	2.25428e-13	475.244	0
15.8722	1	3	3	5.19915e-14	109.608	0
15.8732	1	1	1	1.03596e-13	218.399	0
15.8732	1	2	2	2.25421e-13	475.229	0
15.8732	1	3	3	5.1988e-14	109.6	0
15.8742	1	1	1	1.03587e-13	218.382	0
15.8742	1	2	2	2.25413e-13	475.213	0
15.8742	1	3	3	5.19845e-14	109.593	0
15.8752	1	1	1	1.03579e-13	218.364	0
15.8752	1	2	2	2.25406e-13	475.198	0
15.8752	1	3	3	5.19811e-14	109.586	0
15.8762	1	1	1	1.03571e-13	218.347	0
15.8762	1	2	2	2.25399e-13	475.182	0
15.8762	1	3	3	5.19776e-14	109.578	0
15.8772	1	1	1	1.03563e-13	218.33	0
15.8772	1	2	2	2.25391e-13	475.166	0
15.8772	1	3	3	5.19741e-14	109.571	0
15.8782	1	1	1	1.03555e-13	218.312	0
15.8782	1	2	2	2.25384e-13	475.151	0
15.8782	1	3	3	5.19706e-14	109.564	0
15.8792	1	1	1	1.03546e-13	218.295	0
15.8792	1	2	2	2.25376e-13	475.135	0
15.8792	1	3	3	5.19671e-14	109.556	0
15.8802	1	1	1	1.03538e-13	218.278	0
15.8802	1	2	2	2.25369e-13	475.119	0
15.8802	1	3	3	5.19636e-14	109.549	0
15.8812	1	1	1	1.0353e-13	218.261	0
15.8812	1	2	2	2.25362e-13	475.104	0
15.8812	1	3	3	5.19601e-14	109.542	0
15.8822	1	1	1	1.03522e-13	218.243	0
15.8822	1	2	2	2.25354e-13	475.088	0
15.8822	1	3	3	5.19566e-14	109.534	0
15.8832	1	1	1	1.03514e-13	218.226	0
15.8832	1	2	2	2.25347e-13	475.073	0
15.8832	1	3	3	5.19531e-14	109.527	0
15.8842	1	1	1	1.03506e-13	218.209	0
15.8842	1	2	2	2.25339e-13	475.057	0
15.8842	1	3	3	5.19496e-14	109.519	0
15.8852	1	1	1	1.03497e-13	218.192	0
15.8852	1	2	2	2.25332e-13	475.041	0
15.8852	1	3	3	5.19462e-14	109.512	0
15.8862	1	1	1	1.03489e-13	218.174	0
15.8862	1	2	2	2.25324e-13	475.026	0
15.8862	1	3	3	5.19427e-14	109.505	0
15.8872	1	1	1	1.03481e-13	218.157	0
15.8872	1	2	2	2.25317e-13	475.01	0
15.8872	1	3	3	5.19392e-14	109.497	0
15.8882	1	1	1	1.03473e-13	218.14	0
15.8882	1	2	2	2.2531e-13	474.994	0
15.8882	1	3	3	5.19357e-14	109.49	0
15.8892	1	1	1	1.03465e-13	218.123	0
15.8892	1	2	2	2.25302e-13	474.979	0
15.8892	1	3	3	5.19322e-14	109.483	0
15.8902	1	1	1	1.03456e-13	218.105	0
15.8902	1	2	2	2.25295e-13	474.963	0
15.8902	1	3	3	5.19287e-14	109.475	0
15.8912	1	1	1	1.03448e-13	218.088	0
15.8912	1	2	2	2.25287e-13	474.948	0
15.8912	1	3	3	5.19252e-14	109.468	0
15.8922	1	1	1	1.0344e-13	218.071	0
15.8922	1	2	2	2.2528e-13	474.932	0
15.8922	1	3	3	5.19217e-14	109.461	0
15.8932	1	1	1	1.03432e-13	218.054	0
15.8932	1	2	2	2.25273e-13	474.916	0
15.8932	1	3	3	5.19182e-14	109.453	0
15.8942	1	1	1	1.03424e-13	218.036	0
15.8942	1	2	2	2.25265e-13	474.901	0
15.8942	1	3	3	5.19148e-14	109.446	0
15.8952	1	1	1	1.03416e-13	218.019	0
15.8952	1	2	2	2.25258e-13	474.885	0
15.8952	1	3	3	5.19113e-14	109.439	0
15.8962	1	1	1	1.03407e-13	218.002	0
15.8962	1	2	2	2.2525e-13	474.869	0
15.8962	1	3	3	5.19078e-14	109.431	0
15.8972	1	1	1	1.03399e-13	217.985	0
15.8972	1	2	2	2.25243e-13	474.854	0
15.8972	1	3	3	5.19043e-14	109.424	0
15.8982	1	1	1	1.03391e-13	217.967	0
15.8982	1	2	2	2.25235e-13	474.838	0
15.8982	1	3	3	5.19008e-14	109.416	0
15.8992	1	1	1	1.03383e-13	217.95	0
15.8992	1	2	2	2.25228e-13	474.822	0
15.8992	1	3	3	5.18973e-14	109.409	0
15.9002	1	1	1	1.03375e-13	217.933	0
15.9002	1	2	2	2.25221e-13	474.807	0
15.9002	1	3	3	5.18938e-14	109.402	0
15.9012	1	1	1	1.03366e-13	217.916	0
15.9012	1	2	2	2.25213e-13	474.791	0
15.9012	1	3	3	5.18903e-14	109.394	0
15.9022	1	1	1	1.03358e-13	217.898	0
15.9022	1	2	2	2.25206e-13	474.775	0
15.9022	1	3	3	5.18868e-14	109.387	0
15.9032	1	1	1	1.0335e-13	217.881	0
15.9032	1	2	2	2.25198e-13	474.76	0
15.9032	1	3	3	5.18834e-14	109.38	0
15.9042	1	1	1	1.03342e-13	217.864	0
15.9042	1	2	2	2.25191e-13	474.744	0
15.9042	1	3	3	5.18799e-14	109.372	0
15.9052	1	1	1	1.03334e-13	217.847	0
15.9052	1	2	2	2.25183e-13	474.728	0
15.9052	1	3	3	5.18764e-14	109.365	0
15.9062	1	1	1	1.03326e-13	217.83	0
15.9062	1	2	2	2.25176e-13	474.713	0
15.9062	1	3	3	5.18729e-14	109.358	0
15.9072	1	1	1	1.03317e-13	217.812	0
15.9072	1	2	2	2.25169e-13	474.697	0
15.9072	1	3	3	5.18694e-14	109.35	0
15.9082	1	1	1	1.03309e-13	217.795	0
15.9082	1	2	2	2.25161e-13	474.682	0
15.9082	1	3	3	5.18659e-14	109.343	0
15.9092	1	1	1	1.03301e-13	217.778	0
15.9092	1	2	2	2.25154e-13	474.666	0
15.9092	1	3	3	5.18624e-14	109.336	0
15.9102	1	1	1	1.03293e-13	217.761	0
15.9102	1	2	2	2.25146e-13	474.65	0
15.9102	1	3	3	5.1859e-14	109.328	0
15.9112	1	1	1	1.03285e-13	217.743	0
15.9112	1	2	2	2.25139e-13	474.635	0
15.9112	1	3	3	5.18555e-14	109.321	0
15.9122	1	1	1	1.03277e-13	217.726	0
15.9122	1	2	2	2.25131e-13	474.619	0
15.9122	1	3	3	5.1852e-14	109.314	0
15.9132	1	1	1	1.03268e-13	217.709	0
15.9132	1	2	2	2.25124e-13	474.603	0
15.9132	1	3	3	5.18485e-14	109.306	0
15.9142	1	1	1	1.0326e-13	217.692	0
15.9142	1	2	2	2.25117e-13	474.588	0
15.9142	1	3	3	5.1845e-14	109.299	0
15.9152	1	1	1	1.03252e-13	217.675	0
15.9152	1	2	2	2.25109e-13	474.572	0
15.9152	1	3	3	5.18415e-14	109.292	0
15.9162	1	1	1	1.03244e-13	217.657	0
15.9162	1	2	2	2.25102e-13	474.556	0
15.9162	1	3	3	5.1838e-14	109.284	0
15.9172	1	1	1	1.03236e-13	217.64	0
15.9172	1	2	2	2.25094e-13	474.54	0
15.9172	1	3	3	5.18346e-14	109.277	0
15.9182	1	1	1	1.03228e-13	217.623	0
15.9182	1	2	2	2.25087e-13	474.525	0
15.9182	1	3	3	5.18311e-14	109.269	0
15.9192	1	1	1	1.0322e-13	217.606	0
15.9192	1	2	2	2.25079e-13	474.509	0
15.9192	1	3	3	5.18276e-14	109.262	0
15.9202	1	1	1	1.03211e-13	217.589	0
15.9202	1	2	2	2.25072e-13	474.493	0
15.9202	1	3	3	5.18241e-14	109.255	0
15.9212	1	1	1	1.03203e-13	217.572	0
15.9212	1	2	2	2.25065e-13	474.478	0
15.9212	1	3	3	5.18206e-14	109.247	0
15.9222	1	1	1	1.03195e-13	217.554	0
15.9222	1	2	2	2.25057e-13	474.462	0
15.9222	1	3	3	5.18171e-14	109.24	0
15.9232	1	1	1	1.03187e-13	217.537	0
15.9232	1	2	2	2.2505e-13	474.446	0
15.9232	1	3	3	5.18137e-14	109.233	0
15.9242	1	1	1	1.03179e-13	217.52	0
15.9242	1	2	2	2.25042e-13	474.431	0
15.9242	1	3	3	5.18102e-14	109.225	0
15.9252	1	1	1	1.03171e-13	217.503	0
15.9252	1	2	2	2.25035e-13	474.415	0
15.9252	1	3	3	5.18067e-14	109.218	0
15.9262	1	1	1	1.03162e-13	217.486	0
15.9262	1	2	2	2.25027e-13	474.399	0
15.9262	1	3	3	5.18032e-14	109.211	0
15.9272	1	1	1	1.03154e-13	217.468	0
15.9272	1	2	2	2.2502e-13	474.384	0
15.9272	1	3	3	5.17997e-14	109.203	0
15.9282	1	1	1	1.03146e-13	217.451	0
15.9282	1	2	2	2.25012e-13	474.368	0
15.9282	1	3	3	5.17962e-14	109.196	0
15.9292	1	1	1	1.03138e-13	217.434	0
15.9292	1	2	2	2.25005e-13	474.352	0
15.9292	1	3	3	5.17928e-14	109.189	0
15.9302	1	1	1	1.0313e-13	217.417	0
